date,cgdq,agdq2011,jrdq,sgdq2011,agdq2012,sgdq2012,spook,agdq2013,sgdq2013,agdq2014,sgdq2014,agdq2015,sgdq2015,agdq2016,sgdq2016,agdq2017,sgdq2017,hrdq,agdq2018,sgdq2018,GDQX2018,agdq2019,sgdq2019,GDQX2019
2010-01-08 22:35,,5226852,2344933,,14690843,,,44476286,,102078645,71794010,157511765,121551649,121559902,129359340,221910237,179191738,,228115876,213786479,,240170500,301536718,
2010-01-08 22:40,,5226852,2344933,,14690843,,,44476286,,102078645,71794676,157511765,121551649,121559902,129359340,221911237,179191738,,228115876,213786479,,240170500,301536718,
2010-01-08 22:45,,5226852,2344933,,14690843,,,44476786,,102078645,71794676,157511765,121551649,121559902,129359340,221911237,179191738,,228115876,213786479,,240170500,301536718,
2010-01-08 22:50,,5226852,2344933,,14690843,,,44476986,,102079893,71794676,157511765,121551649,121559902,129359340,221911237,179191738,,228115876,213786479,,240170500,301536718,
2010-01-08 22:55,,5226852,2344933,,14690843,,,44477086,,102080393,71794676,157511765,121551649,121559902,129359340,221911237,179191738,,228115876,213786479,,240170500,301536718,
2010-01-08 23:00,,5226852,2344933,,14690843,,,44477186,,102080393,71794676,157511765,121551649,121559902,129359340,221911237,179191738,,228115876,213786479,,240171500,301536718,
2010-01-08 23:05,,5226852,2344933,,14690843,,,44480486,,102080393,71794676,157512120,121551649,121559902,129359340,221911237,179191738,,228115876,213786479,,240172500,301536718,
2010-01-08 23:10,,5226852,2344933,,14690843,,,44482736,,102080393,71794676,157512120,121551649,121559902,129359340,221913937,179191738,,228115876,213786479,,240172500,301536718,
2010-01-08 23:15,,5226852,2344933,,14690843,,,44483736,,102080393,71795676,157512120,121551649,121559902,129359340,221913937,179191738,,228115876,213786479,,240172500,301536718,
2010-01-08 23:20,,5226852,2344933,,14690843,,,44485736,,102080393,71795676,157512120,121551649,121559902,129359340,221913937,179191738,,228115876,213786479,,240172500,301537218,
2010-01-08 23:25,,5226852,2344933,,14690843,,,44485736,,102080393,71796676,157562120,121551649,121559902,129359340,221915937,179191738,,228125876,213786479,,240172500,301537218,
2010-01-08 23:30,,5226852,2344933,,14690843,,,44485736,,102080393,71796676,157562120,121551649,121559902,129359340,221915937,179191738,,228125876,213786479,,240172500,301537218,
2010-01-08 23:35,,5226852,2344933,,14690843,,,44485986,,102080393,71798676,157562120,121551649,121559902,129359340,221915937,179191738,,228125876,213786479,,240172500,302215685,
2010-01-08 23:40,,5226852,2344933,,14690843,,,44485986,,102080393,71798676,157562120,121551649,121559902,129359340,221915937,179191738,,228125876,213786479,,240172500,303215685,
2010-01-08 23:45,,5226852,2344933,,14690843,,,44485986,,102080393,71798676,157562120,121551649,121559902,129359340,221915937,179191738,,228125876,213786479,,240172500,303215685,
2010-01-08 23:50,,5226852,2344933,,14690843,,,44485986,,102080393,71798676,157562120,121551649,121559902,129359340,221915937,179191738,,228125876,213786479,,240172500,303215685,
2010-01-08 23:55,,5226852,2344933,,14690843,,,44485986,,102080393,71798676,157562120,121551649,121559902,129359340,221915937,179191738,,228125876,213786479,,240172500,303215685,
2010-01-09 00:00,,5226852,2344933,,14690843,,,44485986,,102080393,71798676,157562120,121551649,121559902,129359340,221915937,179192738,,228125876,213786479,,240182500,303650685,
2010-01-09 00:05,,5226852,2344933,,14690843,,,44485986,,102080393,71798676,157562120,121551649,121559902,129359340,221915937,179194738,,228125876,213786479,,240182500,303650685,
2010-01-09 00:10,,5226852,2344933,,14690843,,,44485986,,102080393,71798676,157562120,121551649,121559902,129359340,221915937,179194738,,228125876,213786479,,240182500,303650685,
2010-01-09 00:15,,5226852,2344933,,14690843,,,44485986,,102080393,71798676,157562120,121551649,121559902,129359340,221916437,179194738,,228125876,213786479,,240182500,303650685,
2010-01-09 00:20,,5226852,2344933,,14690843,,,44485986,,102080393,71798676,157562120,121551649,121559902,129359340,221916437,179194738,,228125876,213786479,,240182500,303650685,
2010-01-09 00:25,,5226852,2344933,,14690843,,,44485986,,102081393,71798676,157562120,121551649,121559902,129359340,221916437,179194738,,228125876,213786479,,240182500,303650685,
2010-01-09 00:30,,5226852,2344933,,14690843,,,44485986,,102081393,71798676,157562620,121551649,121559902,129359340,221916437,179194738,,228125876,213786479,,240182500,303650685,
2010-01-09 00:35,,5226852,2344933,,14690843,,,44485986,,102082393,71798676,157573000,121551649,121559902,129359340,221916437,179194738,,228125876,213786479,,240182500,303650685,
2010-01-09 00:40,,5226852,2344933,,14690843,,,44485986,,102082393,71798676,157573000,121551649,121559902,129359340,221916437,179194738,,228125876,213786479,,240182500,303650685,
2010-01-09 00:45,,5226852,2345933,,14690843,,,44485986,,102082393,71798676,157573000,121551649,121559902,129359340,221916437,179194738,,228125876,213786479,,240182500,303650685,
2010-01-09 00:50,,5227852,2346933,,14690843,,,44486774,,102082393,71801176,157573000,121551649,121559902,129359340,221916437,179194738,,228125876,213786479,,240182500,303650685,
2010-01-09 00:55,,5227852,2346933,,14690843,,,44486774,,102082393,71801176,157573000,121551649,121559902,129359340,221916437,179194738,,228125876,213786479,,240182500,303650685,
2010-01-09 01:00,,5227852,2346933,,14690843,,,44486774,,102082393,71801176,157573000,121551649,121559902,129359340,221916437,179194738,,228125876,213786479,,240182500,303650685,
2010-01-09 01:05,,5227852,2346933,,14690843,,,44486774,,102083893,71801176,157573000,121551649,121559902,129359340,221916437,179194738,,228125876,213786479,,240182500,303650685,
2010-01-09 01:10,,5227852,2348433,,14690843,,,44489774,,102083893,71801176,157573000,121551649,121559902,129359340,221916437,179194738,,228127876,213786479,,240182500,303650685,
2010-01-09 01:15,,5227852,2348433,,14690843,,,44489774,,102083893,71801176,157573000,121551649,121559902,129359340,221916437,179194738,,228127876,213786479,,240182500,303650685,
2010-01-09 01:20,,5227852,2348433,,14690843,,,44490274,,102083893,71801176,157573000,121551649,121559902,129359340,221916437,179194738,,228127876,213786479,,240182500,303650685,
2010-01-09 01:25,,5227852,2348433,,14690843,,,44490274,,102092493,71801176,157573000,121551649,121559902,129359340,221916437,179194738,,228127876,213786479,,240182500,303650685,
2010-01-09 01:30,,5227852,2348433,,14692843,,,44490774,,102094493,71801176,157573000,121551649,121559902,129359340,221916437,179194738,,228127876,213786479,,240182500,303650685,
2010-01-09 01:35,,5227852,2348433,,14692843,,,44490774,,102098893,71801176,157573000,121551649,121559902,129359340,221916437,179194738,,228127876,213786479,,240182500,303650685,
2010-01-09 01:40,,5227852,2349433,,14692843,,,44490774,,102101893,71801176,157573000,121551649,121559902,129359340,221916437,179194738,,228127876,213786479,,240182500,303650685,
2010-01-09 01:45,,5227852,2349433,,14692843,,,44490774,,102104393,71806176,157573000,121551649,121559902,129359340,221916437,179194738,,228127876,213786479,,240182500,303650685,
2010-01-09 01:50,,5227852,2349433,,14692843,,,44490774,,102104393,71806176,157573000,121551649,121559902,129359340,221916437,179194738,,228132876,213786479,,240182500,303650685,
2010-01-09 01:55,,5227852,2349433,,14692843,,,44490774,,102114393,71806176,157573000,121551649,121559902,129359340,221916437,179194738,,228132876,213786479,,240182500,303650685,
2010-01-09 02:00,,5227852,2349433,,14692843,,,44490774,,102119893,71806176,157573000,121551649,121559902,129359340,221916437,179194738,,228132876,213786479,,240182500,303901135,
2010-01-09 02:05,,5227852,2349433,,14692843,,,44490774,,102128837,71806176,157573000,121551649,121559902,129359340,221916437,179194738,,228132876,215246479,,240185000,303901135,
2010-01-09 02:10,,5227852,2349433,,14692843,,,44490774,,102128837,71806176,157573000,121551649,121559902,129359340,221916437,179194738,,228132876,215246479,,240185000,303901135,
2010-01-09 02:15,,5227852,2349433,,14692843,,,44490774,,102128837,71806176,157578000,121551649,121559902,129359340,221916437,179195737,,228132876,215246479,,240185000,303901135,
2010-01-09 02:20,,5227852,2349433,,14692843,,,44490774,,102128837,71806176,157578000,121551649,121559902,129359340,221916437,179195737,,228132876,215246479,,240185000,303901135,
2010-01-09 02:25,,5227852,2349433,,14692843,,,44490774,,102134337,71806176,157578000,121551649,121559902,129359340,221916437,179195737,,228132876,215246479,,240185000,303901135,
2010-01-09 02:30,,5227852,2349433,,14692843,,,44490774,,102134337,71806176,157578000,121551649,121559902,129359340,221916437,179195737,,228132876,215246479,,240185000,303901135,
2010-01-09 02:35,,5227852,2349433,,14692843,,,44490774,,102139337,71806176,157578000,121551649,121559902,129359340,221916437,179195737,,228132876,215246479,,240185000,303901135,
2010-01-09 02:40,,5227852,2349433,,14692843,,,44490774,,102141837,71810176,157578000,121551649,121559902,129364340,221916437,179195737,,228132876,215330029,,240185000,303901135,
2010-01-09 02:45,,5227852,2349433,,14692843,,,44490774,,102141837,71810176,157578000,121551649,121559902,129364340,221916437,179195737,,228132876,215330029,,240185000,303901135,
2010-01-09 02:50,,5227852,2349433,,14692843,,,44490774,,102141837,71810176,157578000,121551649,121559902,129364340,221917437,179195737,,228132876,215330029,,240185000,303901135,
2010-01-09 02:55,,5227852,2349433,,14692843,,,44490774,,102141837,71812176,157578000,121551649,121559902,129364340,221917437,179195737,,228132876,215330029,,242268400,303901135,
2010-01-09 03:00,,5227852,2349433,,14692843,,,44490774,,102141837,71812176,157578000,121551649,121559902,129364340,221917437,179195737,,228132876,215330029,,242268400,303901135,
2010-01-09 03:05,,5227852,2349433,,14692843,,,44490774,,102142837,71812176,157578000,121551649,121559902,129364340,221917437,179195737,,228132876,215330029,,242268400,303901135,
2010-01-09 03:10,,5227852,2349433,,14692843,,,44490774,,102142837,71812176,157578000,121551649,121559902,129364340,221917437,179195737,,228132876,215330029,,242268400,303901135,
2010-01-09 03:15,,5227852,2349433,,14692843,,,44490774,,102143837,71812176,157578000,121551649,121559902,129364340,221917437,179197237,,228132876,215330029,,242268400,303901135,
2010-01-09 03:20,,5227852,2349433,,14692843,,,44490774,,102143837,71812176,157578000,121551649,121559902,129364340,221917437,179197237,,228132876,215330029,,242268400,303901135,
2010-01-09 03:25,,5227852,2349433,,14692843,,,44490774,,102148837,71812176,157579000,121551649,121559902,129364340,221917437,179197237,,228132876,215330029,,242268400,303901135,
2010-01-09 03:30,,5227852,2349433,,14692843,,,44490774,,102150038,71812256,157579000,121551649,121559902,129364340,221917437,179197237,,228132876,215330029,,242268400,303901135,
2010-01-09 03:35,,5227852,2349433,,14692843,,,44490774,,102152038,71812256,157579000,121551649,121559902,129364340,221917437,179197237,,228132876,215330029,,242268400,303901135,
2010-01-09 03:40,,5227852,2349433,,14692843,,,44490774,,102152538,71812337,157579000,121551649,121559902,129364340,221917437,179197237,,229487066,215330529,,242268400,303901135,
2010-01-09 03:45,,5227852,2349433,,14692843,,,44491274,,102154538,71812337,157579000,121551649,121559902,129364340,221917437,179197237,,229487066,215331029,,242268400,303901135,
2010-01-09 03:50,,5227852,2349433,,14692843,,,44513274,,102154538,71812337,157579000,121551649,121559902,129364340,221918437,179197237,,229487066,215331029,,242468400,303901135,
2010-01-09 03:55,,5227852,2349433,,14692843,,,44513274,,102156538,71812337,157579000,121551649,121559902,129364340,221918437,179197237,,229487066,215331029,,242468400,303901135,
2010-01-09 04:00,,5227852,2349433,,14692843,,,44513274,,102156538,71812337,157579000,121551649,121559902,129364340,221918437,179197237,,229487066,215331029,,242468400,303901135,
2010-01-09 04:05,,5227852,2349433,,14692843,,,44513274,,102157538,71812337,157579000,121551649,121559902,129364340,221918437,179197237,,229487066,215331029,,242468400,303901135,
2010-01-09 04:10,,5227852,2349433,,14692843,,,44513274,,102157538,71812337,157579000,121551649,121559902,129364340,221925937,179197237,,229487066,215331029,,242468400,303901135,
2010-01-09 04:15,,5227852,2349433,,14692843,,,44513274,,102157788,71812337,157579000,121551649,121559902,129364340,221925937,179197237,,229487066,215331029,,242468400,303901135,
2010-01-09 04:20,,5227852,2349433,,14692843,,,44514474,,102163288,71812337,157579000,121551649,121559902,129364340,221925937,179197237,,229487066,215334029,,242468400,303901135,
2010-01-09 04:25,,5227852,2349433,,14700343,,,44514474,,102170288,71814337,157579000,121551649,121559902,129364340,221925937,179197237,,229487066,215334029,,242468400,303901135,
2010-01-09 04:30,,5227852,2349433,,14700343,,,44514474,,102170288,71814337,157579000,121551649,121560902,129364340,221925937,179197237,,229487066,215334029,,242468400,303901135,
2010-01-09 04:35,,5227852,2349433,,14700343,,,44514474,,102170288,71814337,157579000,121551649,121560902,129364340,221925937,179197237,,229487066,215334029,,242468400,303901135,
2010-01-09 04:40,,5227852,2349433,,14700343,,,44514474,,102170288,71814337,157579000,121551649,121560902,129364340,221925937,179197237,,229487066,215334029,,242468400,303901135,
2010-01-09 04:45,,5227852,2349433,,14700343,,,44514474,,102170788,71814337,157579000,121551649,121560902,129364340,221925937,179197237,,229487066,215334029,,242468400,303901135,
2010-01-09 04:50,,5227852,2349433,,14700343,,,44514474,,102170888,71814337,157579000,121551649,121560902,129364340,221925937,179197237,,229487066,215334029,,242468400,303901135,
2010-01-09 04:55,,5227852,2483133,,14700343,,,44514474,,102171888,71814337,157579000,121551649,121560902,129364340,221925937,179197237,,229487066,215334029,,242468400,303901135,
2010-01-09 05:00,,5227852,2484133,,14700343,,,44514474,,102180076,71814337,157579000,121551649,121560902,129364340,221925937,179197237,,229487066,215334029,,242468400,303901135,
2010-01-09 05:05,,5227852,2484133,,14700343,,,44514474,,102181876,71814337,157579000,121551649,121560902,129364340,221925937,179197237,,229487066,215334029,,242468400,303901135,
2010-01-09 05:10,,5227852,2485133,,14700343,,,44514474,,102187976,71814337,157579000,121551649,121560902,129364340,221925937,179197237,,229487066,215334029,,242468400,303901135,
2010-01-09 05:15,,5227852,2485133,,14700343,,,44514474,,102190576,71814337,157579000,121551649,121560902,129364340,221925937,179197237,,229487066,215334029,,242468400,303901135,
2010-01-09 05:20,,5227852,2485133,,14700343,,,44514474,,102191676,71814337,157579000,121551649,121560902,129364340,221925937,179197237,,229487066,215334029,,242468400,303901135,
2010-01-09 05:25,,5232852,2485133,,14700343,,,44517974,,102193676,71814337,157579000,121551649,121560902,129364340,221925937,179197237,,229487066,215334029,,242468400,303901135,
2010-01-09 05:30,,5232852,2485633,,14700343,,,44517974,,102193676,71814337,157579000,121551649,121560902,129364340,221925937,179197237,,229487066,215334029,,242468400,303901135,
2010-01-09 05:35,,5232852,2485633,,14700343,,,44517974,,102195676,71814337,157579000,121551649,121560902,129364340,221926937,179197237,,229487066,215334029,,242468400,303901135,
2010-01-09 05:40,,5232852,2485633,,14700343,,,44517974,,102196176,71814337,157579000,121551649,121560902,129364340,221926937,179197237,,229487066,215334029,,242468400,303901135,
2010-01-09 05:45,,5232852,2485633,,14700343,,,44517974,,102196176,71814337,157579000,121551649,121560902,129364340,221926937,179197237,,229487066,215334029,,242468400,303901135,
2010-01-09 05:50,,5232852,2485633,,14700343,,,44517974,,102198176,71814337,157579000,121551649,121560902,129364340,221926937,179197237,,229487066,215334029,,242468400,303901135,
2010-01-09 05:55,,5232852,2485633,,14700343,,,44517974,,102198676,71814337,157579000,121551649,121560902,129364340,221926937,179197237,,229487066,215334029,,242468400,303901135,
2010-01-09 06:00,,5232852,2485633,,14700343,,,44517974,,102198676,71814337,157579000,121551649,121560902,129364340,221926937,179197237,,229487066,215334029,,242468400,303901135,
2010-01-09 06:05,,5232852,2532033,,14700343,,,44518974,,102208676,71814337,157579000,121551649,121560902,129364340,221926937,179197237,,229487066,215334029,,242468400,303901135,
2010-01-09 06:10,,5232852,2532033,,14700343,,,44518974,,102210176,71814337,157579000,121551649,121560902,129364340,221926937,179197237,,229487066,215334029,,242468400,303901135,
2010-01-09 06:15,,5232852,2532033,,14700343,,,44518974,,102210176,71814337,157579000,121551649,121560902,129364840,221926937,179197237,,229487066,215334029,,242468400,303901135,
2010-01-09 06:20,,5232852,2532033,,14700343,,,44526974,,102210176,71814337,157579000,121551649,121563902,129364840,221926937,179197237,,229487066,215334029,,242468400,303901135,
2010-01-09 06:25,,5232852,2532033,,14700343,,,44527174,,102210176,71814337,157579000,121551649,121563902,129364840,221926937,179197237,,229487066,215334029,,242468400,303901135,
2010-01-09 06:30,,5232852,2532033,,14700343,,,44527174,,102210176,71814337,157579000,121551649,121563902,129364840,221926937,179197237,,229487066,215334029,,242468400,303901135,
2010-01-09 06:35,,5232852,2532033,,14700343,,,44527174,,102211176,71814337,157579000,121551649,121563902,129364840,221926937,179197237,,229489566,215334029,,242518400,303901135,
2010-01-09 06:40,,5232852,2532033,,14700343,,,44527674,,102226476,71814337,157579000,121551649,121563902,129364840,221926937,179197237,,229489566,215334029,,242518400,303901135,
2010-01-09 06:45,,5232852,2532033,,14700343,,,44527674,,102230976,71814337,157579000,121551649,121563902,129364840,221926937,179197237,,229489566,215334029,,242518400,303901135,
2010-01-09 06:50,,5232852,2532033,,14700343,,,44528674,,102233976,71814337,157579000,121551649,121563902,129364840,221926937,179197237,,229489566,215336529,,242518400,303901135,
2010-01-09 06:55,,5232852,2532033,,14700343,,,44528674,,102236976,71814337,157579000,121551649,121563902,129364840,221926937,179197237,,229489566,215336529,,242518400,303901135,
2010-01-09 07:00,,5232852,2532033,,14700343,,,44528674,,102248976,71814337,157579000,121551649,121563902,129364840,221926937,179197237,,229489566,215336529,,242518400,303901135,
2010-01-09 07:05,,5232852,2532033,,14700343,,,44528874,,102251276,71814337,157579000,121551649,121563902,129364840,221926937,179197237,,229489566,215336529,,242518400,303901135,
2010-01-09 07:10,,5232852,2532033,,14700343,,,44528874,,102255776,71814337,157579000,121551649,121563902,129364840,221926937,179197237,,229489566,215336529,,242518400,303901135,
2010-01-09 07:15,,5232852,2532033,,14700343,,,44528874,,102258776,71814337,157579000,121551649,121563902,129364840,221926937,179197237,,229489566,215336529,,242518400,303901135,
2010-01-09 07:20,,5232852,2532033,,14700343,,,44528874,,102268776,71814337,157579000,121551649,121563902,129364840,221926937,179197237,,229489566,215336529,,242518400,303901135,
2010-01-09 07:25,,5235852,2532033,,14700343,,,44528874,,102268776,71814337,157579000,121551649,121563902,129364840,221927937,179197237,,229489566,215336529,,242523400,303901135,
2010-01-09 07:30,,5235852,2532033,,14700343,,,44528874,,102268776,71814337,157579000,121551649,121568902,129364840,221927937,179197237,,229489566,215336529,,242523400,303901135,
2010-01-09 07:35,,5235852,2532033,,14700343,,,44528874,,102269776,71814337,157579000,121551649,121568902,129364840,221927937,179197237,,229489566,215336529,,242523400,303901135,
2010-01-09 07:40,,5235852,2532033,,14700343,,,44528874,,102273076,71814337,157584000,121551649,121568902,129364840,221927937,179197237,,229489566,215336529,,242523400,303901135,
2010-01-09 07:45,,5235852,2532033,,14700343,,,44528874,,102275086,71814337,157584000,121551649,121568902,129364840,221927937,179197237,,229489566,215336529,,242523400,303901135,
2010-01-09 07:50,,5235852,2532033,,14700343,,,44528874,,102303086,71814337,157584000,121551649,121568902,129364840,221927937,179197237,,229489566,215336529,,242523400,303901135,
2010-01-09 07:55,,5235852,2532033,,14700343,,,44528874,,102308086,71814337,157584000,121551649,121568902,129364840,221927937,179197237,,229489566,215336529,,242523400,303906135,
2010-01-09 08:00,,5235852,2532033,,14700343,,,44528874,,102322086,71814337,157585000,121551649,121568902,129364840,221927937,179197237,,229489566,215336529,,242523400,303906135,
2010-01-09 08:05,,5235852,2532033,,14700343,,,44528874,,102324086,71814337,157585000,121551649,121568902,129364840,221927937,179197237,,229489566,215336529,,242523400,303906135,
2010-01-09 08:10,,5235852,2532033,,14700343,,,44528874,,102331586,71814337,157585000,121551649,121568902,129364840,221927937,179197237,,229489566,215336529,,242523400,303906135,
2010-01-09 08:15,,5235852,2532033,,14700343,,,44528874,,102336086,71814337,157585000,121551649,121568902,129364840,221927937,179197237,,229489566,215336529,,242523400,303906135,
2010-01-09 08:20,,5238352,2532033,,14700343,,,44528874,,102336086,71814337,157585000,121551649,121568902,129364840,221927937,179197237,,229489566,215336529,,242523400,303906135,
2010-01-09 08:25,,,2532033,,14701343,,,44528874,,102338086,71814337,157585000,121551649,121568902,129364840,221927937,179197237,,229489566,215336529,,242523400,303906135,
2010-01-09 08:30,,,2532033,,14701343,,,44528874,,102338086,71814337,157585500,121551649,121568902,129364840,221927937,179197237,,229489566,215336529,,242533400,303906135,
2010-01-09 08:35,,,2532033,,14701343,,,44528874,,102338086,71814337,157585500,121551649,121568902,129364840,221927937,179197237,,229489566,215336529,,242533400,303906135,
2010-01-09 08:40,,,2532033,,14701343,,,44528874,,102344586,71814337,157585500,121551649,121568902,129364840,221927937,179197237,,229489566,215336529,,242533400,303906135,
2010-01-09 08:45,,,2532033,,14701343,,,44528874,,102351786,71814337,157585500,121551649,121568902,129364840,221927937,179197237,,229489566,215336529,,242533400,303906135,
2010-01-09 08:50,,,2532033,,14701343,,,44528874,,102353086,71814337,157585500,121551649,121568902,129364840,221927937,179197237,,229489566,215336529,,242533400,303906135,
2010-01-09 08:55,,,2532033,,14701343,,,44536374,,102355086,71814337,157585500,121551649,121568902,129364840,221927937,179197237,,229489566,215336529,,242533400,303906135,
2010-01-09 09:00,,,2532033,,14701343,,,44536374,,102358286,71814337,157585500,121551649,121568902,129364840,221927937,179197237,,229489566,215336529,,242533400,303906135,
2010-01-09 09:05,,,2532033,,14701343,,,44536374,,102359586,71814337,157585500,121551649,121568902,129364840,221927937,179197237,,229489566,215336529,,242533400,303906135,
2010-01-09 09:10,,,2532033,,14701343,,,44536374,,102360587,71814337,157585500,121551649,121568902,129364840,221927937,179197237,,229490066,215336529,,242533400,303906135,
2010-01-09 09:15,,,2532033,,14701343,,,44536374,,102361587,71814337,157585500,121551649,121568902,129364840,221927937,179197237,,229490066,215337029,,242533400,303906135,
2010-01-09 09:20,,,2532033,,14701343,,,44536374,,102363587,71814337,157585500,121551649,121568902,129364840,221927937,179197237,,229490066,215337029,,242533400,303906135,
2010-01-09 09:25,,,2532033,,14701343,,,44536374,,102364087,71814337,157585500,121551649,121568902,129364840,221927937,179197237,,229490066,215337029,,242533400,303906135,
2010-01-09 09:30,,,2532033,,14701343,,,44536374,,102364087,71814337,157585500,121551649,121568902,129364840,221927937,179197237,,229490066,215337029,,242533400,303906135,
2010-01-09 09:35,,,2532033,,14701343,,,44536374,,102364087,71814337,157585500,121551649,121568902,129364840,221927937,179197237,,229490066,215337029,,242533400,303906135,
2010-01-09 09:40,,,2532033,,14701343,,,44536374,,102366982,71814337,157585500,121551649,121568902,129364840,221927937,179197237,,229490066,215337029,,242533400,303906135,
2010-01-09 09:45,,,2532033,,14701343,,,44536374,,102373082,71814337,157585500,121551649,121568902,129364840,221927937,179197237,,229490066,215337029,,242533400,303906135,
2010-01-09 09:50,,,2532033,,14702343,,,44536874,,102378082,71814337,157585500,121551649,121568902,129364840,221927937,179197237,,229490066,215337029,,242533400,303906135,
2010-01-09 09:55,,,2532033,,14702343,,,44536874,,102379082,71814337,157585500,121551649,121568902,129364840,221927937,179197237,,229490066,215337029,,242533400,303906135,
2010-01-09 10:00,,,2552033,,14702343,,,44536874,,102380282,71814337,157585500,121551649,121568902,129364840,221927937,179197237,,229490066,215337029,,242533400,303906135,
2010-01-09 10:05,,,2552033,,14702343,,,44536874,,102381782,71815337,157585500,121551649,121568902,129364840,221927937,179197237,,229490066,215337029,,242533400,303906135,
2010-01-09 10:10,,,2552033,,14702343,,,44536874,,102381782,71815337,157585500,121551649,121568902,129364840,221927937,179197237,,229490066,215337029,,242533400,303906135,
2010-01-09 10:15,,,2552033,,14702343,,,44536874,,102382782,71815337,157586000,121551649,121568902,129364840,221927937,179197237,,229490066,215337029,,242533400,303906135,
2010-01-09 10:20,,,2552033,,14702343,,,44540874,,102385782,71815337,157586000,121551649,121568902,129364840,221927937,179197237,,229490066,215337029,,242533400,303906135,
2010-01-09 10:25,,,2552033,,14702343,,,44540874,,102387782,71815337,157586000,121551649,121568902,129364840,221927937,179197237,,229490066,215337029,,242533400,303906135,
2010-01-09 10:30,,,2552033,,14702343,,,44540874,,102401782,71815337,157586000,121551649,121568902,129364840,221927937,179197237,,229490066,215337029,,242533400,303906135,
2010-01-09 10:35,,,2552033,,14702343,,,44540874,,102401782,71815337,157586000,121551649,121568902,129364840,221927937,179197237,,229490066,215337029,,242533400,303906135,
2010-01-09 10:40,,,2552033,,14702343,,,44540874,,102407782,71815337,157586000,121551649,121568902,129364840,221927937,179197237,,229490066,215337029,,242533400,303906135,
2010-01-09 10:45,,,2552033,,14702343,,,44540874,,102407782,71815337,157586000,121551649,121568902,129364840,221927937,179197237,,229490066,215337029,,242533400,303906135,
2010-01-09 10:50,,,2552033,,14702343,,,44542374,,102407782,71815337,157586000,121551649,121568902,129364840,221927937,179197237,,229490066,215337029,,242533400,303906135,
2010-01-09 10:55,,,2552033,,14702343,,,44542374,,102407782,71815337,157586000,121551649,121568902,129364840,221937937,179197237,,229490066,215337029,,242533400,303906135,
2010-01-09 11:00,,,2552033,,14702343,,,44542374,,102408282,71815337,157586000,121551649,121568902,129364840,221937937,179197237,,229490066,215337029,,242533400,303906135,
2010-01-09 11:05,,,2552033,,14702343,,,44542374,,102414782,71815337,157586000,121551649,121568902,129364840,221937937,179197237,,229490066,215337029,,242533400,303906135,
2010-01-09 11:10,,,2552033,,14702343,,,44542374,,102417282,71815337,157586000,121551649,121568902,129364840,221937937,179197237,,229490066,215337029,,242533400,303906135,
2010-01-09 11:15,,,2557033,,14702343,,,44542374,,102418382,71815337,157586000,121551649,121568902,129364840,221937937,179197237,,229490066,215337029,,242533400,303906135,
2010-01-09 11:20,,,2557033,,14702343,,,44542374,,102418382,71815337,157586000,121551649,121568902,129364840,221937937,179197237,,229490066,215337029,,242533400,303906135,
2010-01-09 11:25,,,2557033,,14702343,,,44542876,,102418382,71815337,157586000,121551649,121568902,129364840,221937937,179197237,,229490066,215337029,,242533400,303906135,
2010-01-09 11:30,,,2557033,,14702343,,,44542876,,102418382,71815337,157586000,121551649,121568902,129365840,221937937,179197237,,229490066,215337029,,242533400,303906135,
2010-01-09 11:35,,,2557033,,14702343,,,44543876,,102418382,71815337,157586000,121551649,121570902,129365840,221937937,179197237,,229490066,215337029,,242533400,303906135,
2010-01-09 11:40,,,2557033,,14702343,,,44543876,,102418382,71815337,157586000,121551649,121570902,129365840,221937937,179197237,,229490066,215337029,,242533400,303906135,
2010-01-09 11:45,,,2557033,,14702343,,,44543876,,102418382,71815337,157586000,121551649,121570902,129365840,221937937,179197237,,229490066,215337029,,242533400,303906135,
2010-01-09 11:50,,,2557033,,14702343,,,44543876,,102418882,71815337,157586000,121551649,121570902,129365840,221937937,179197237,,229490066,215337029,,242533400,303906135,
2010-01-09 11:55,,,2557033,,14702343,,,44543876,,102418882,71815337,157586000,121551649,121570902,129365840,221937937,179197237,,229490066,215337029,,242533400,303906135,
2010-01-09 12:00,,,2557033,,14702343,,,44543876,,102418882,71815337,157586000,121551649,121570902,129365840,221937937,179197237,,229490066,215337029,,242533400,303906135,
2010-01-09 12:05,,,2557033,,14702343,,,44543876,,102418882,71815337,157586000,121551649,121570902,129365840,221937937,179197237,,229490066,215337029,,242533400,303906135,
2010-01-09 12:10,,,2557033,,14702343,,,44543876,,102418882,71815337,157586000,121551649,121570902,129365840,221937937,179197237,,229490066,215337029,,242533400,303906135,
2010-01-09 12:15,,,2557033,,14702343,,,44543876,,102418882,71815337,157586000,121551649,121570902,129365840,221937937,179197237,,229490066,215339529,,242533400,303906135,
2010-01-09 12:20,,,2557033,,14702343,,,44543876,,102418882,71815337,157586000,121551649,121570902,129365840,221937937,179197237,,229490066,215339529,,242533400,303910135,
2010-01-09 12:25,,,2557033,,14702343,,,44543876,,102418882,71815337,157586000,121551649,121570902,129365840,221937937,179202237,,229490066,215339529,,242533400,303910135,
2010-01-09 12:30,,,2557033,,14702343,,,44543876,,102418882,71815337,157586000,121551649,121570902,129365840,221937937,179202237,,229490066,215339529,,242533400,303910135,
